1006,Jise Dekh Mera Dil Dhadke
1007,Jiska Koi Nahin
1008,Jiska Mujhe Tha Intezar
1009,Jiske Liye Sabko Chhoda
1010,Jitni Dafa
1011,Jiya Dhadak Dhadak Jaye
1012,Jiya Jale
1013,Jiya Lage Na
1014,Jiya Le Gayo Ji Mora Sanwariya
1015,Jiya Maine Jiya
1016,Jiyara Jiyara
1017,Jiyein Kyun
1018,Jiyo Re Baahubali
1019,Jo Tumko Ho Pasand Wohi Baat Karenge
1020,Joganiyan
1021,Jogi
1022,Jogi Mahi
1023,Jogiya
1024,"Joote Do, Paise Lo"
1025,Judaai
1026,Jugni Peeke Tight Hai
1027,Jugnu
1028,Jugnu Ki Payal
1029,Jumme Ki Raat
1030,Jumme Kie Raat Hai (Remix)
1031,Junooniyat
1032,Just Go to Hell Dil
1033,Kaabil Hoon
1034,Kaahe Chhed
1035,Kaala Doreya
1036,Kaara Fankaara
1037,Kab Chand Ban Ker
1038,Kab Ke Bichhde Hue
1039,Kabhi Alvida Naa Kehna Title Track
1040,Kabhi Jo Badal Barse
1041,Kabhi Khushboo
1042,Kabhi Khushi Kabhie Gham
1043,Kabhi Kisi Ki Khushian Koi Loote Na
1044,Kabhi Main Kahon Kabhi Tu Kahe
1045,Kabhi Shaam Dhale
1046,Kabhi Tu Chalia Lagta Hai
1047,Kabira
1048,Kaddu Katega
1049,Kahan Chal Diye Idhar To Aao
1050,Kahe Paise Pe
1051,Kahin Deep Jale Kahin Dil
1052,Kahin Door Jab Din Dhal Jaye
1053,Kahin Karti Hogi Woh Mera Intezar
1054,Kahin Pyaar Na Ho Jaye
1055,Kahin Se Aayi Rani – Kahin Se Aaya Raja
1056,Kaho Na Kaho
1057,Kai Baar Yun Bhi Dekha Hai
1058,Kaise Kahoon Main Baat Jiya Ki
1059,Kaise Mujhe
1060,Kaise Piya Se
1061,Kaisi Hai Ye Udaasi
1062,Kaisi Yeh Judai Hain
1063,Kajra Re
1064,Kal Ho Naa Ho Title Track
1065,Kal Ki Daulat Aaj Ki Khushian
1066,Kala Chashma
1067,Kamariya
1068,Kambal Ke Neeche
1069,Kamli
1070,Kandhon Se Milte Hain Kandhe
1071,Kapoor & Sons (Mashup)
1072,Kar Doon Kamaal
1073,Kar Gayi Chull
1074,Kar Har Maidaan Fateh
1075,Kasam Khake Kaho
1076,Kasam Ki Kasam
1077,Kashmir Ki Kali Hoon Main
1078,Kashmir Main Tu Kanyakumari
1079,Kate Nahin Kat Te
1080,Kateli Kateli Nasheli Nasheli
1081,Katiya Karun
1082,Katra Katra
1083,Kaun Hai Jo Sapnon Mein Aaya
1084,Kaun Hai Woh
1085,Kaun Kisi Ko Baandh Saka
1086,Kaun Main Haan Tum
1087,Kaun Nachdi
1088,Kaun Tujhe
1089,Kay Sera Sera
1090,Keeda
1091,Keh Do Ke Tum
1092,Kehdoon Tumhen
1093,Kehkasha Tu Meri
1094,Kehta Hai Joker Sara Zamana
1095,Kehti Hai Jhuki Jhuki Nazar
1096,Kem Cho
1097,Khaana Khaake
1098,Khaike Paan Banaras Wala
1099,Khair Mangda
1100,Khalbali
1101,Khali Khali Dil
1102,Khalibali
1103,Khamakhaa
1104,Khambe Jaisi Khadi Hai
1105,Kharaa Kharaa
1106,Khatam Kahani
1107,Khatar Patar
1108,Kheench Meri Photo
1109,Khel Wohi Phir Aaj Tu Khela
1110,Khol De Baahein
1111,Khol De Par
1112,Khoya Khoya Chand Khula Aasman
1113,Khoye Khoye Din Hain
1114,Khuda Bhi
1115,Khuda Hafiz Anjaani Anjaana
1116,Khuda Jaane
1117,Khuda Nigheban Ho
1118,Khudaya Khair
1119,Khudaya Ve Ishq Hai Kaisa
1120,Khul Kabhi Toh
1121,Khuli Falak Mein
1122,Khulke Dulke
1123,Khulla Saand
1124,Khullam Khulla Pyaar Karen
1125,Khush Rahe Tu Sada
1126,Khushiyon Ka Din Aaya Hai
1127,Khwaab Ho Tum Ya Koi
1128,Khwab Dekhe Sexy Lady
1129,Khwabon Khwabon
1130,Khwahishein
1131,Ki Kariye Nachna Aaonda Nahin
1132,Kise Dhoondta Hai Pagal Sapare
1133,Kisi Din Banoongi Main
1134,Kisi Ki Muskurahaton Se
1135,Kisi Se Pyar Ho Jaye
1136,Kisi Se Tum Pyaar Karo
1137,Kismat Se Tum Hum Ko Mile
1138,Kiss Me Baby – Title Song
1139,Kitaben Bahut Si
1140,Kitna Haseen Chehra
1141,Kitna Pagal Dil Hai
1142,Kitna Pyara Ye Chehra
1143,Kitne Bhi Tu Karle Sitam
1144,Kitni Baatein
1145,Kitni Hasrat Hain Humein
1146,Kitni Mohabbat Kis Ko
1147,Koi Aisa Alam
1148,Koi Fariyaad
1149,Koi Ishaara
1150,Koi Jab Tumhara Hriday Tod De
1151,Koi Jaye To Le Aaye
1152,Koi Kahe Kehta Rahe
1153,Koi Ladki Hai
1154,Koi Mil Gaya
1155,Koi Patthar Se Na Maare
1156,Koi Pyar Ki Dekhe Jadugari
1157,Koi Yeh Kaise Bataye
1158,Kore Kore Sapne
1159,Koshampa
1160,Koyal Si Teri Boli
1161,Krazzy 4
1162,Kubool Kar Le
1163,Kuch Din
1164,Kuch Iss Tarah
1165,Kuch Khaas
1166,Kuch Kuch Hota Hai
1167,Kuch To Baaki Hai
1168,Kuch To Hai
1169,Kuch To Hua Hai
1170,Kuch Toh Hua Hai
1171,Kudi Gujarat Di
1172,Kudi Pataka Driver
1173,Kudi Tu Butter
1174,Kudiya Shehar Diyan
1175,Kudiyan Sehar Diyan
1176,Kudiye Di Kurti
1177,Kudiye Ni Tere
1178,Kukkad Kamaal Da
1179,Kun Faya Kun
1180,Kundali
1181,Kunwara
1182,Kurbaan Hua
1183,Kya Dekhte Ho Surat Tumhari
1184,Kya Khoob Lagti Ho
1185,Kya Mil Gaya Hay Kya Kho Gaya
1186,Kya Mujhe Pyar Hai
1187,Kya Raaz Hai
1188,Kya Tujhe Ab Ye Dil Bataye
1189,Kyon
1190,Kyun (Duet)
1191,La La La (Baazaar)
1192,Laagi Laagi
1193,Laagi Na Choote
1194,Laaj Sharam
1195,Laakh Duniya Kahe
1196,Laal Ishq
1197,Labon Ka Karobaar
1198,Labon Ko
1199,Ladi Re Ladi Tujhse Aankh Jo Ladi
1200,Ladka Yeh Kehta Hai
1201,Ladki Hai Ya Shola
1202,Ladki Kyon Na Jane Kyon
1203,Lae Dooba
1204,Lag Ja Gale
1205,Lagdi Hai Thaai
1206,Lage Na Mora Jiya
1207,Lagi Aaj Sawan Ki
1208,Lahu Munh Lag Gaya
1209,Laila
1210,Laila Main Laila
1211,Laila Majnu
1212,Laila O Laila
1213,Lakh Chhupao Chhup Na Sakega
1214,Lakh Lakh
1215,Lakhon Hain Nigahon Mein
1216,Lakhon Tare Aasman Per
1217,Lakk Mera Hit
1218,Lakshya – Title Track
1219,Lambiyaan Si Judaiyaan
1220,Lamha Lamha
1221,Lamhon Ke Rasgulle
1222,Lapak Jhapak
1223,Larki Deewani Dekho
1224,Laung Da Lashkara
1225,Le Gayi
1226,Le Jaa
1227,Le Jaa Tu Mujhe
1228,Le Le Maza Le
1229,Leke Pahla Pahla Pyar
1230,Let It Be
1231,Lets Nacho
1232,Lets Rock Soniye
1233,Let’s Celebrate
1234,Let’s Talk About Love
1235,Likhe Jo Khat Tujhe
1236,Likhne Wale Ne Likh Dale
1237,Lipstick Laga Ke
1238,Little Little
1239,Lo Safar
1240,London Thumakda
1241,Loot Jayenge
1242,Lootnewale
1243,Lost Without You
1244,Love Is A Waste Of Time
1245,Love Ka Matlab Hai Pyar
1246,Love Ka The End
1247,Love Mashup 2016 (Kiran Kamath)
1248,Love Me Love Me
1249,Love Mera Hit Hit
1250,Love Tujhe Love Main Karta
1251,Love You Till The End
1252,Lovely
1253,Lovely (Remix)
1254,Lucky Boy
1255,Lukka Chuppi
1256,Lungi Dance
1257,Lungi Dance (Remix)
1258,Luv Letter
1259,Maa
1260,Maa Da Laadla
1261,Maa Ka Phone
1262,Maa Sheranwali
1263,Maa Sherawaliye
1264,Maahi Ve
1265,Maana Ke Hum Yaar Nahin
1266,Maar Daala
1267,Madamiyan
1268,Madamji Go Easy
1269,Madhuban Mein Radhika Nache Re
1270,Mahek Bhi
1271,Mahi
1272,Mahi Mennu Nahi Karna
1273,Mai Ri Mai
1274,Main Adhoora
1275,Main Agar
1276,Main Agar Kahoon
1277,Main Aisa Kyon Hoon
1278,Main Aisa Kyun Hoon
1279,Main Badhiya Tu Bhi Badhiya
1280,Main Chali
1281,Main Der Karta Nahin
1282,Main Heroine Hoon
1283,Main Hi Main Hoon
1284,Main Hoon
1285,Main Hoon Deewana Tera
1286,Main Hoon Hero Tera
1287,Main Hoon Na
1288,Main Hoon No 1 Gawaiya
1289,Main Hoon Prem Rogi
1290,Main Hoon Roop Ki Rani
1291,Main Hoon Saath Tere
1292,Main Jahaan Rahoon
1293,Main Kaun Hoon
1294,Main Koi Aisa Geet
1295,Main Kya Hoon
1296,Main Kya Karoon
1297,Main Kya Karoon Ram
1298,Main Naa Bhoolunga I
1299,Main Nai Jaana Pardes
1300,Main Pal Do Pal Ka Shayar
1301,Main Pyar Ka Rahi Hoon
1302,Main Rang Sharbaton Ka
1303,Main Tera Boyfriend
1304,Main Tera Dhadkan Teri
1305,Main Teri Dushman Dushman Tu
1306,Main Teri Huyi Re Balma
1307,Main To Raste Se Ja Raha Tha
1308,Main Tujhse Pyaar Nahin Karta
1309,Main Woh Chaand
1310,Main Yahaan Hoon
1311,Main khiladi Tu Anari
1312,Maine Pyar Kiya
1313,Maine Socha Ke Chura Loon
1314,Maine Tere Liye
1315,Maine Tujhko Dekha
1316,Maiya Yashoda
1317,Majboor Tu Bhi Kahin
1318,Make Some Noise For The Desi Boyz
1319,Malang
1320,Malhari
1321,Mallo Malli (Lehmber Hussainpuri)
1322,Manali Trance
1323,Manchala
1324,Mangalayam
1325,Manma Emotion Jaage
1326,Manmarziyan
1327,Mann Ki Lagan
1328,Mannat
1329,Mantoiyat
1330,Manva Likes To Fly
1331,Manwa Laage
1332,Mar Gaye
1333,Mar Jaava
1334,Mar Jaawan Mit Jaawan
1335,Mar Jaayen
1336,Mar Jayian
1337,Masakali
1338,Mashallah
1339,Mashallah (Remix)
1340,Masoom Chehra Ye Qatil Adayen
1341,Mast Kalandar
1342,Mat Ja Re
1343,Mat Maari
1344,Mat Ro Mata Lal Tere
1345,Matargashti
1346,Matari Kotmari Tumba
1347,Mauja Hi Mauja
1348,Maula Mere Lele Meri Jaan
1349,Maula Mere Maula
1350,Maula Sun Le Re
1351,Mausam Hai Bada Qatil
1352,Meer-E-Kaarwan
1353,Megha Re Megha Re
1354,Mehboob Mere
1355,Mehboob Mere Mehboob Mere
1356,Mehbooba
1357,Mehbooba Mehbooba
1358,Meher Hai Rab Di
1359,Meherbani (Remix)
1360,Mehfil Mein Bar Bar
1361,Mehfooz
1362,Mehndi Laga Ke Rakhna
1363,Mehram
1364,Mein Chali Mein Chali
1365,Mein Sharabi
1366,Mein Sharabi (Remix)
1367,Mene Lagan Lagi
1368,Menu Kehn De
1369,Mera Bandar Chala Sasural
1370,Mera Dil Ab Tera Ho Sajna
1371,Mera Dil Bhi Kitna Pagal Hai
1372,Mera Intkam Dekhegi
1373,Mera Jahan
1374,Mera Jeena Hai Kya
1375,Mera Karma Tu
1376,Mera Mann Kehne Laga
1377,Mera Mirza Sher Jawan
1378,Mera Piya Ghar Aaya
1379,Mera Pyar Tera Pyar
1380,Mera Rang De Basanti
1381,Mera Yaar
1382,Mera Yaar Bana Hai Dulha
1383,Mera Yaar Mila De
1384,Mere Angne Mein
1385,Mere Bhaiyaa Mere Chanda
1386,Mere Bina
1387,Mere Bina Tu (Duet Version)
1388,Mere Buddy
1389,Mere Dil Jigar Se Guzree Hai
1390,Mere Dushman Mere Bhai
1391,Mere Ghulam Tera
1392,Mere Gully Mein
1393,Mere Haath Mein
1394,Mere Hathon Mein Nau Nau
1395,Mere Humsafar
1396,Mere Khayalon Ki Malika
1397,Mere Khwabon Ka
1398,Mere Khwabon Mein
1399,Mere Khwabon Mein Jo Aaye
1400,Mere Khwabon Mein Tu
1401,Mere Maula
1402,Mere Mehboob Mein Kya Nahin
1403,Mere Mehboob Qayamat Hogi
1404,Mere Mehboob Tujhe
1405,Mere Naam Tu
1406,Mere Nishaan
1407,Mere Rang Mein Rangne Wali
1408,Mere Rashke Qamar
1409,Mere Samne Wali Khidki Mein
1410,Mere Sang
1411,Mere Sapno Ki Rani
1412,Mere Watan Mein Maine
1413,Meri Aashiqui Ab Tum Hi Ho
1414,Meri Aawargi
1415,Meri Ada Bhi
1416,Meri Bindiya Teri Nindiya
1417,Meri Duniya Tu Hi Re
1418,Meri Jaaniye
1419,Meri Khamoshi Hai
1420,Meri Maa
1421,Meri Nazren Hasin Hai Ki Tum
1422,Meri Qismat Men Tu Nahin Shayad
1423,Meri Shaadi Karvado
1424,Meri Wafayen Yaad Karoge
1425,Meri Zindagi Ek Pyaas
1426,Meri Zindagi Mein Ajnabee
1427,Meter Down
1428,Mhare Hiwra Main Nache Mor
1429,Mil Gaya
1430,Mil Gayee Woh Manzilen
1431,Milan Abhi Aadha Adhura
1432,Mile Ho Tum (Reprise)
1433,Milegi Milegi
1434,Mili Khaak Mein Mohabbat
1435,Miliyo Re
1436,Mind Blowing
1437,Mirza Se Darre Khuda Daler Mehndi
1438,Mirzya
1439,Miss India Martee Mujhpe
1440,Mitra
1441,Mitwa
1442,Moh Moh Ke Dhaage
1443,Moh Moh Ke Dhaage (Female)
1444,Mohabbat
1445,Mohabbat Hai Kya Cheez
1446,Mohabbat Isko Kahte Hain
1447,Mohabbat Ke
1448,Mohabbat Ke Din Ho
1449,Mohabbat Nasha Hai
1450,Mohe Chedo Na
1451,Mohe Panghat Pe
1452,Mohe Rang Do Laal
1453,Mohenjo Daro
1454,Money Hai Toh Honey Hai
1455,Monta Re
1456,Mor Bani Thanghat Kare
1457,Mora Gora Ang Laile
1458,More Haji Piya
1459,Morey Piya
1460,Mori Chham Chham Baje Payaliya
1461,Morni Banke
1462,Mose Mera Shyam Rootha
1463,Most Wanted Munda
1464,Move Your Body Now
1465,Mr. Lova Lova
1466,Mubarakan Title Song
1467,Muh Meetha Kara De
1468,Mujeh Naulakha Mangade
1469,Mujhe Dekhkar Aap Ka Muskurana
1470,Mujhe Ek Pal Chain
1471,Mujhe Haq Hai
1472,Mujhe Kitna Pyar Hai Tumse
1473,Mujhe Pyaar Hua
1474,Mujhe Pyar Men
1475,Mujhe Raat Din Bas
1476,Mujhe Tu Jo Mila
1477,Mujhe Tumse Mohabbat Hai
1478,Mujhko Barsaat Bana Lo
1479,Mujhko Neend Aa Rahi Hai
1480,Mujhko Yaad Sataye Teri
1481,Mujhpe Har Haseena
1482,Mujhse Dosti Karoge
1483,Mujhse Huee Bas Yeh
1484,Mujhse Juda Hokar
1485,Mujhse Mohabbat Ka
1486,Mujhse Shaadi Karogi
1487,Mujse Shaadi Karogi
1488,Mummy Aur Daddy Mein Ladai Ho Gayi
1489,Mummy Kasam
1490,Mundiyan
1491,Mungda
1492,Munni Badnam Hui
1493,Musafir
1494,Muskaanein Jhooti Hai
1495,Muskurane (Unplugged)
1496,Musu Musu
1497,My Dil Goes Mmmm
1498,Na Jaa
1499,Na Jane Kahan Se
1500,Na Jane Kahan Tum The
1501,Na Main Dhan Chahun
1502,Na Na Karte Pyar
1503,Na Na Na Re
1504,Na Tum Jano Na Hum
1505,Naa Jaane
1506,Naam Hai Bhaiaji
1507,Naam Hai Mera
1508,Naam Mera Premkali
1509,Nach Meri Jaan
1510,Nachan Farrate
1511,Nachange Saari Raat
1512,Nachde Ne Saare
1513,Nachdi Phira
1514,Nachle Na
1515,Nadaan Parindey
1516,Nadiya Chale Chale Re Dhara
1517,Nagada Nagada
1518,Nagada Sang Dhol
1519,Nahin Saamne Tu
1520,Nain Na Jodeen
1521,Nain Phisal Gaye
1522,Naina
1523,Naina Banjare
1524,Naina Da Kya Kasoor
1525,Naina Lad Jaihen
1526,Naina Milaike
1527,Naina Mile
1528,Naina Re
1529,Naino Ne Bandhi
1530,Nainon Men Sapna
1531,Nainowale Ne
1532,Naiyn Tere Zuke Zuke (Sad)
1533,Nakhriley
1534,Namak
1535,Namak Paare
1536,Namo Namo
1537,Nanga Punga Dost
1538,Naraaz Savera Hai
1539,Nasha
1540,Nasha Nasha
1541,Nashe Si Chadh Gayi
1542,Naughty Billo
1543,Nayak Nahi Khalnayak Hoon Main
1544,Nazam Nazam
1545,Nazar Bachakar Chale Gaye Woh
1546,Nazar Mein Hai Chehra
1547,Nazar Mere Dil Ke Par
1548,Nazar Na Lag Jaaye
1549,Nazar Se Nazar Mile
1550,Nazdeekiyan
1551,Nazm Nazm
1552,Nazrein Milaana Nazrein Churaana
1553,Nazrein Mili Dil Dhadka
1554,Neela Aasman So Gaya
1555,Neela Dupatta
1556,Neele Neele Ambar par
1557,Neendein Khul Jaati Hain
1558,Nikamma
1559,Nimbooda Nimbooda
1560,Nit Khair Manga
1561,No. 1 Punjabi
1562,Nonsense Ki Night
1563,Noor E Khuda
1564,O Aasman Wale
1565,O Chhalia Re Chhalia
1566,O Haseena Zulfonwale Jane Jahan
1567,O Heeriye
1568,O Humdum Suniyo Re
1569,O Jaana
1570,O Jaana Na Jaana
1571,O Janewale Ho Sake To Laut Ke Aana
1572,O Janiya
1573,O Jiji
1574,O Jogi Jab Se Tu Aaya Mere Dwar
1575,O Lal Dupatte Wali
1576,O Maa Tujhe Salaam
1577,O Mehbooba
1578,O Mere Majhi Mere Sajan Hai
1579,O Mere Raja
1580,O Mere Sanam
1581,O Meri Laila
1582,O O Jaane Jaana
1583,O Panchhi Pyare Sanjh Sakare
1584,O Piya O Piya
1585,O Priya Priya
1586,O Rangrez
1587,O Re Kaharo
1588,O Re Kanchi
1589,O Re Khuda
1590,O Re Piya
1591,O Saaki Saaki
1592,O Saathi
1593,O Saathi Re
1594,O Saathi Re Tere Bina
1595,O Saathiya
1596,O Sahiba O Sahiba
1597,O Sathiya
1598,O Soniye Dil Jaaniye
1599,O Yaad Nahi Bhool Gaya
1600,Odhli Chunariya Tere Naam Ki
1601,Oh Jaaniya
1602,Oh My Darling
1603,Ole Ole
1604,Om Mangalam
1605,One Two Three Four
1606,Ooee Baba
1607,Ooh La La
1608,Oonchi Hai Building
1609,Oye Hichki
1610,Oye Oye
1611,Paaji Tussi Such A Pussy Cat (Remix)
1612,Paani Wala Dance
1613,Paas Woh Aane Lage
1614,Paathshaala
1615,Paayal Meri
1616,Pag Ghungaru Bandh
1617,Pairon Mein Bandhan Hai
1618,Paisa Paisa
1619,Pak Chik Pak
1620,Pakeezah
1621,Pal
1622,Pal Bhar Ke Liye
1623,Pal Mein Mila Jahan
1624,Pal Pal Dil Ke Paas
1625,Pal Pal… Har Pal
1626,Palat Tera Hero Idhar Hai
1627,Palki Mein Hoke Sawar Chali Re
1628,Pallo Latke
1629,Pandey Jee Seeti
1630,Pani Da Rang
1631,Paniyon Sa
1632,Pankhon Ko
1633,Pant Mein Gun
1634,Papa Mere Papa
1635,Pardesi Pardesi
1636,Pardesiya
1637,Pareshaan
1638,Parinda
1639,Parody
1640,Party All Night
1641,Party All Night (Remix)
1642,Party Chale On
1643,Party On My Mind
1644,Party On My Mind (Remix)
1645,Party To Banti Hai (Remix)
1646,Party With The Bhoothnath
1647,Pata Hi Na Chala Sad
1648,Patli Kamar Hai
1649,Patola
1650,Patthar Ke Sanam
1651,Pe.. Pe.. Pepein… (Version 2)
1652,Pee Loon
1653,Pee Paa Pee Paa
1654,Peepal Ke Patwa
1655,Peer Manava
1656,Peh Gaya Khalara
1657,Pehla Nasha Once Again
1658,Pehla Pehla Pyar
1659,Pehle Ke Jaisa
1660,Pehli Baar
1661,Pehli Baar Mile Hain
1662,Pehli Nazar Mein
1663,Phatte Tak Nachna
1664,Phir Bhi Dil Hai Hindustani
1665,Phir Bhi Tumko Chaahunga
1666,Phir Kya Hai Gham
1667,Phir Le Aya Dil
1668,Phir Mohabbat
1669,Phir Mulaaqat
1670,Phir Nahin Aane Wali Pyare
1671,Phir Se
1672,Phir Wahi
1673,Phool Bagiya Men Bhanware Aaye
1674,Phool Maangu Na Bahaar Maangu
1675,Photocopy
1676,Pinga
1677,Pinjra Tod Ke
1678,Pink Lips
1679,Pink Lips (Remix)
1680,Pinky
1681,Piya Aaye Na
1682,Piya Milenge
1683,Piya More
1684,Piya O Re Piya
1685,Piya Piya O Piya
1686,Piya Tu Ab To Aaja
1687,Po Po
1688,Poore Chand
1689,Poore Se Zara Sa Kam Hain
1690,Poster Lagwa Do
1691,Prabhu Ji
1692,Prem Jaal Mein
1693,Prem Jogan Ban Ke
1694,Prem Leela
1695,Prem Mein Tohre
1696,Prem Ratan Dhan Payo
1697,Premika
1698,Pretty Woman
1699,Proper Patola
1700,Pukarta Chala Hoon Main
1701,Pump It (The Workout Song)
1702,Punjabi Mast
1703,Punjabi Wedding Song
1704,Purza
1705,Pyaar De
1706,Pyaar Deewana Hota Hai
1707,Pyaar Kar
1708,Pyaar Ki Ek Kahani
1709,Pyaar Se Pyaar
1710,Pyaar Tune Kya Kiya
1711,Pyaar Yeh Jaane Kaise
1712,Pyaara Bhaiya Mera
1713,Pyar De Pyar Le
1714,Pyar Dilon Ka Mela Hai
1715,Pyar Ho (Redux)
1716,Pyar Ka Anjaam
1717,Pyar Kabhi Kam Nahi Karna
1718,Pyar Kar
1719,Pyar Ke Liye
1720,Pyar Ki Raahen
1721,Pyar Kiya To Darna Kya
1722,Pyar Ko Ho Jane Do
1723,Pyar Nahin Karna
1724,Qaafirana
1725,Qayamat
1726,Raabta
1727,Raabta Tujhse Raha
1728,Raah Mein Un Se
1729,Raah Mein Unse Mulaqat
1730,Raasleela
1731,Raat Baaqi Baat Baaqi
1732,Raat Ka Nasha
1733,Raat Ke Dhai Baje
1734,Raat Ko Neend Aati Nahi
1735,Raazi Title Track
1736,Rab Ka Shukrana
1737,Rabba Ishq Na Hove
1738,Rabba Main Toh Mar Gaya Oye
1739,Rabba Meray Haal Da Mehram Tu
1740,Race 2 (Mashup)
1741,Race Saanson Ki
1742,Radha
1743,Radha Kaise Na Jale
1744,Radha Nachegi
1745,Radio
1746,Rafta Rafta Medley
1747,Rafu
1748,Raghupati Raghav
1749,Rail Gaddi
1750,Raitaa Phail Gayaa
1751,Raj Karega Khalsa
1752,Rajj Rajj Ke
1753,Raju Chacha
1754,Ram Chahe Leela
1755,Ram Kare Aisa Ho Jaye
1756,Ram Narayan Baaja Bajaata
1757,Rama Re
1758,Ramaiya Vatsavaiya
1759,Rang Barse
1760,Rang Birangi Rakhee Lekar
1761,Rang De
1762,Rang De Basanti
1763,Rang Deni
1764,Rang Laal
1765,Rang Se Hui
1766,Ranga Re
1767,Rangdaari
1768,Rangreli
1769,Rangreza
1770,Rangtaari
1771,Rani Tu Mein Raja (
1772,Rasiya
1773,Ratta Maar
1774,Reham Nazar Karo
1775,Rehna Tu
1776,Rehnuma
1777,Resham Ka Rumaal
1778,Right Now (Remix)
1779,Right Now Now
1780,Rikshe Pe Mere Tum Aa Baithe
1781,Rimjhim Ke Tarane Leke Aai Barsaat
1782,Rind Posh Maal
1783,Rock N Roll Soniye
1784,Rocket Saiyyan
1785,Roja Jaaneman
1786,Rola Pe Gaya
1787,Roobaroo
1788,Roshni Se
1789,Rote Hue Ate Hain Sab
1790,Roy Mashup
1791,Rozaana
1792,Rozana
1793,Ruk Ja O Dil Deewane
1794,Ruk Ja O Janewali Ruk Ja
1795,Saad Shukrana
1796,Saadda Haq
1797,Saadi Galli Aaja (Remix)
1798,Saaiyaan
1799,Saajan Aayo Re
1800,Saajan Saajan
1801,Saajna
1802,Saajna (Unplugged)
1803,Saale Sapne
1804,Saans
1805,Saanson Ke
1806,Saanson Ki Mala
1807,Saanson Ne
1808,Saanwali Si Ek Ladki
1809,Saara Saara Din Tum Kaam Karoge
1810,Saat Ajube Iss Duniya Mein
1811,Saat Rang Mein Khel Rahi Hain
1812,Saathiya Nahi Jaana
1813,Saathiya Tune Kya Kiya
1814,Saaton Janam Main Tere
1815,Saawali Si Raat
1816,Saawan Ke Jhoolon Ne
1817,Saawan Mein Lag Gayi Aag
1818,Saawli Saloni Teri
1819,Sab Badhiya Hai
1820,Sab Kuchh Bhula Diya
1821,Sab Tera
1822,Sach Hue Sapne Apne
1823,Sachi Muchi
1824,Sadda Dil Vi Tu
1825,Sadda Move
1826,Saddi Dilli
1827,Sadi Gali
1828,Sadka
1829,Safarnama
1830,Sahiba
1831,Sahiba Russ Gayiya
1832,Sai Baba Bolo (Album Version)
1833,Saiyaan Superstar
1834,Saiyaara
1835,Saiyan Re
1836,Saiyan Se Chhup Ke
1837,Saiyyan
1838,Sajda
1839,Sajdaa
1840,Sajde
1841,Sajh Dhaj Ke
1842,Sajna Mein Teri Tu Mera
1843,Sajna Ve
1844,Sajna Ve Sajna
1845,Sakhiya
1846,Salaam E Ishq
1847,Salaam India
1848,Salaam Namaste
1849,Salamat Rahe Dostana Hamara
1850,Samajh Kar Chand Jis Ko
1851,Samjhawan
1852,Samjho Ho Hi Gaya
1853,Sanam Re
1854,Sanam Sanam
1855,Sanam Teri Kasam
1856,Sanam Teri Kasam (Reprise)
1857,Sanam Tum Jahan Mera Dil Wahan
1858,Sandese Aate Hain
1859,Sanjh Dhali
1860,Sanson Ki Zarurat Hai Jaise
1861,Sanu Ek Pal Chain
1862,Sapna
1863,Sapna Jahan
1864,Sapne Mein
1865,Sar Se Sarke
1866,Sara Zamana
1867,Saree Ke Fall Sa
1868,Sari Duniya Ka Boj
1869,Sarphiri
1870,Sarsariya
1871,Sata Le Ae Jahan
1872,Satakli
1873,Satarangi Re
1874,Saturday
1875,Saturday Saturday (Remix)
1876,Sau Aasmaan
1877,Sau Dard
1878,Sau Saal Pehle
1879,Sau Tarah Ke
1880,Sau Tarah Ke (Revisited)
1881,Sava Dollar (Lavni)
1882,Savaiyaa – Chhota Sa Saajan
1883,Sawaar Loon
1884,Sawan Aaya Hai (Unplugged Version)
1885,Sawan Ka Mahina
1886,Sawarne Lage
1887,Say “Shava Shava”
1888,School Ke Din
1889,Second Hand Jawaani
1890,Seedha Saadha
1891,Seena Pada
1892,Sehmi Hai Dhadkan
1893,Sehra
1894,Selfie Le Le Re
1895,Selfish
1896,Senorita
1897,Senorita (Remix)
1898,Senti Wali Mental
1899,Sexy Baby Girl
1900,Sexy Baliye
1901,Shaam Shaandaar
1902,Shabe Firaq
1903,Shake Karaan
1904,Shakira
1905,Shanana Na
1906,Shanivaar Raati
1907,Sharabi
1908,Sharma Ke Ye Kyon Sab Pardanashi
1909,Sheesha-E-Dil Itna Na Uchhalo
1910,Sheher Mein
1911,Sheila Ki Jawani
1912,Sheila Ki Jawani (Remix)
1913,Shiddat
1914,Shikayat Hai
1915,Shikayatein
1916,Shikdum
1917,Shikwa Nahin Kisi Se
1918,Shirdi Wale Sai Baba
1919,Show Me Your Jalwa
1920,Shubh Din
1921,Shukran Allah
1922,Shukriya Zindagi Shukriya Zindagi
1923,Shuru Kar
1924,Shut Up & Bounce
1925,Silsila Ye Chaahat Ka
1926,Sing Raja
1927,Single Rehne De
1928,Sirf Tum
1929,Sleepy Sleepy Akiyaan
1930,Small Town Girl
1931,So Gaya Yeh Jahan
1932,Soch Na Sake
1933,Socha Hai
1934,Socho Ke Jheelon Ka
1935,Soldier Soldier Meethi Baaten
1936,Son Of Sardaar
1937,Soni Soni
1938,Soniye
1939,Soniye Dil Nayi
1940,Soniye Mil Ja
1941,Soniye Ve – Dhak Dhak Dhak
1942,Soniyo
1943,Sooraj Dooba Hai
1944,Sooraj Dooba Hai Yaron (Remix)
